cgpa,backlogs,certifications,internship,aptitude,technical,communication,projects,hackathon,resume,branch,placement_readiness,company_fit,placement_score
8.4,3,5,1,5,5,5,4,0,4,CSE,1,Tier 3,36.99708454810496
6.85,2,4,1,5,3,3,1,0,3,MECH,0,Not Eligible,27.288629737609327
7.3,2,3,1,4,5,8,3,0,3,CSE,1,Tier 3,35.65597667638484
8.06,2,4,1,7,5,7,3,0,3,ECE,1,Tier 2,38.588921282798836
7.0,3,4,1,6,4,5,2,0,7,ISE,1,Tier 3,32.94460641399417
5.76,3,2,1,4,6,3,1,0,6,ISE,0,Not Eligible,27.422740524781343
7.13,2,3,1,4,4,5,3,0,4,CSE,1,Tier 3,32.00583090379009
9.25,2,5,1,5,7,7,4,1,6,CSE,1,Tier 2,45.481049562682216
7.92,2,5,0,5,6,4,4,1,7,CSE,1,Tier 2,37.469387755102034
8.01,3,3,1,4,5,3,3,0,6,ECE,1,Tier 3,32.37900874635569
7.89,2,4,1,4,6,5,3,1,8,CSE,1,Tier 2,38.87463556851312
6.53,3,5,1,6,4,3,2,0,5,ECE,0,Not Eligible,29.93586005830904
7.26,2,5,1,5,5,6,2,0,5,CSE,1,Tier 3,35.73177842565598
8.28,2,6,1,8,6,6,3,0,5,CSE,1,Tier 2,42.3265306122449
6.07,3,3,1,4,2,3,2,1,5,ISE,0,Not Eligible,25.195335276967928
6.82,3,4,1,4,6,4,3,0,6,ECE,1,Tier 3,32.921282798833815
6.82,2,4,1,4,7,7,2,0,5,CSE,1,Tier 3,36.85714285714286
7.3,3,5,1,5,5,6,3,0,5,MECH,1,Tier 3,35.0728862973761
9.64,2,4,2,5,6,7,5,0,8,AI&DS,1,Tier 2,47.62099125364432
5.84,2,1,0,5,5,7,2,1,5,ECE,0,Not Eligible,30.04081632653061
7.55,1,5,1,5,7,4,3,1,5,MECH,1,Tier 2,39.30029154518951
6.45,2,3,0,4,4,4,1,1,4,ISE,0,Not Eligible,26.588921282798832
9.51,2,5,1,8,7,7,4,1,6,ECE,1,Tier 2,47.83090379008746
6.14,3,2,1,7,4,3,1,0,5,MECH,0,Not Eligible,27.212827988338194
7.22,3,3,1,7,3,7,3,0,4,ECE,1,Tier 3,33.475218658892125
8.23,2,3,1,6,6,6,4,0,4,AI&DS,1,Tier 2,39.46938775510204
8.12,2,6,1,7,8,5,4,0,5,ECE,1,Tier 2,43.35860058309038
7.27,2,4,2,8,5,6,3,0,5,CIVIL,1,Tier 3,40.12244897959184
7.04,2,3,1,6,4,5,2,1,7,ECE,1,Tier 3,34.3265306122449
7.2,3,4,1,4,6,5,3,0,4,MECH,1,Tier 3,33.440233236151606
6.78,3,4,1,5,4,4,3,0,5,ECE,1,Tier 3,30.81049562682216
6.56,3,4,1,6,4,3,2,1,5,ISE,1,Tier 3,30.425655976676385
7.45,3,5,1,4,4,8,3,1,5,MECH,1,Tier 3,36.06413994169096
6.79,3,3,1,4,4,4,2,0,7,CSE,0,Not Eligible,29.807580174927118
6.85,2,3,1,6,5,7,3,1,5,CSE,1,Tier 3,37.201166180758015
7.97,2,5,1,3,6,5,4,0,5,MECH,1,Tier 2,37.11953352769679
9.49,2,5,2,5,6,8,6,1,8,CSE,1,Tier 2,50.565597667638485
7.8,2,4,1,5,6,6,4,1,7,MECH,1,Tier 2,40.32069970845482
5.91,2,3,1,5,3,5,2,0,4,CSE,0,Not Eligible,28.559766763848398
5.9,2,3,1,2,3,5,2,1,3,ECE,0,Not Eligible,26.501457725947525
9.31,2,4,1,6,8,5,4,1,7,CSE,1,Tier 2,45.586005830903794
6.89,2,4,1,6,6,4,3,0,5,CSE,1,Tier 3,35.521865889212826
6.01,2,2,1,4,4,3,2,0,4,ECE,0,Not Eligible,26.54810495626822
7.79,2,5,1,7,6,6,3,1,7,MECH,1,Tier 2,41.46938775510204
7.86,2,5,1,5,6,4,2,0,5,CSE,1,Tier 2,36.19825072886297
7.94,2,5,1,4,6,4,4,0,6,CSE,1,Tier 2,37.795918367346935
6.79,2,4,1,6,4,5,3,0,7,CSE,1,Tier 3,34.76384839650146
5.3,2,3,1,4,4,2,1,0,4,CIVIL,0,Not Eligible,23.994169096209912
9.45,1,7,1,5,8,7,5,1,4,MECH,1,Tier 1,48.89212827988338
6.73,2,3,1,4,4,4,2,1,5,ECE,1,Tier 3,30.57725947521866
8.03,2,4,1,8,5,5,3,0,6,ISE,1,Tier 2,38.97376093294461
8.13,3,5,1,4,7,3,3,0,7,MECH,1,Tier 3,36.37900874635569
7.82,1,5,1,7,5,8,3,1,5,ISE,1,Tier 2,42.68804664723033
6.94,3,3,1,4,4,4,3,0,7,ECE,1,Tier 3,30.653061224489797
6.8,2,4,1,5,4,5,3,1,4,CSE,1,Tier 3,33.61516034985423
7.79,2,4,1,6,6,4,3,0,6,MECH,1,Tier 2,37.096209912536445
8.76,2,4,1,3,5,5,4,0,6,CSE,1,Tier 2,37.626822157434404
9.27,1,6,1,4,7,9,4,1,8,CSE,1,Tier 1,49.160349854227405
6.09,2,3,1,5,5,5,2,0,3,ECE,0,Not Eligible,30.47813411078717
6.34,3,5,1,4,4,4,3,0,6,CSE,0,Not Eligible,30.623906705539355
9.25,2,4,1,8,7,7,4,1,6,CSE,1,Tier 2,47.08454810495627
8.23,2,4,1,3,7,5,4,1,8,CSE,1,Tier 2,40.78134110787172
8.84,2,5,2,7,8,6,4,1,5,CIVIL,1,Tier 2,47.970845481049565
6.55,2,4,1,3,4,6,2,1,6,CSE,1,Tier 3,32.59475218658892
7.76,2,4,1,5,5,5,3,0,5,CSE,1,Tier 2,36.02332361516035
8.11,1,5,1,4,7,6,3,1,6,CIVIL,1,Tier 2,41.737609329446066
8.04,3,3,2,8,7,6,3,0,5,CSE,1,Tier 3,42.48979591836735
7.23,2,3,1,3,5,5,3,1,5,ISE,1,Tier 3,33.78425655976676
5.3,2,2,1,4,3,3,2,0,2,ECE,0,Not Eligible,23.26530612244898
7.74,2,3,1,3,6,5,3,0,6,MECH,1,Tier 2,35.113702623906704
6.74,2,3,1,7,6,6,3,0,4,CSE,1,Tier 3,36.71720116618076
7.36,2,4,1,6,6,6,3,1,4,CSE,1,Tier 3,38.53061224489796
9.37,2,4,1,6,8,6,3,0,5,CIVIL,1,Tier 2,43.50437317784257
7.2,3,5,1,7,4,5,3,0,4,ISE,1,Tier 3,34.16909620991254
8.63,2,6,1,6,6,5,4,0,7,MECH,1,Tier 2,41.91836734693878
6.49,2,2,1,5,4,6,2,1,6,MECH,0,Not Eligible,32.34402332361516
8.01,2,3,1,6,7,5,3,1,7,CSE,1,Tier 2,40.68804664723032
9.59,2,4,2,7,7,9,4,1,5,MECH,1,Tier 2,50.157434402332356
6.07,2,2,1,4,5,5,2,0,5,ECE,0,Not Eligible,30.005830903790088
5.18,3,3,1,4,2,5,1,0,4,ECE,0,Not Eligible,23.05539358600583
7.31,2,3,1,6,5,4,3,0,7,ECE,1,Tier 3,35.09037900874635
6.01,3,3,1,5,4,5,2,0,5,CSE,0,Not Eligible,29.172011661807577
8.27,2,3,1,5,8,7,4,0,5,MECH,1,Tier 2,42.01749271137027
9.03,1,6,2,4,7,5,4,1,7,CSE,1,Tier 1,47.13702623906706
7.31,3,3,1,7,2,5,2,0,6,ECE,1,Tier 3,30.717201166180757
6.76,3,3,1,4,3,6,3,1,4,CSE,1,Tier 3,30.775510204081634
7.31,2,4,1,6,5,5,2,1,3,MECH,1,Tier 3,34.6530612244898
8.18,2,3,1,6,4,5,4,1,4,CSE,1,Tier 2,37.049562682215736
5.19,3,1,1,2,2,6,1,1,6,CSE,0,Not Eligible,23.364431486880466
7.76,2,5,1,7,6,4,3,0,4,CSE,1,Tier 2,37.91836734693877
7.83,2,4,1,6,3,6,3,0,8,CSE,1,Tier 2,36.72886297376094
7.91,2,5,1,7,5,5,5,1,4,CSE,1,Tier 2,40.5131195335277
6.7,3,3,1,4,3,4,2,0,4,CSE,0,Not Eligible,27.17201166180758
8.15,2,4,1,7,4,7,4,1,7,CSE,1,Tier 2,41.370262390670554
6.01,2,1,1,2,3,4,3,0,6,CSE,0,Not Eligible,26.25655976676385
6.53,3,3,1,4,3,5,3,0,6,ISE,0,Not Eligible,29.352769679300295
8.81,2,5,2,4,7,4,4,1,7,CSE,1,Tier 2,44.12827988338193
8.23,3,6,1,5,7,7,3,1,5,MECH,1,Tier 3,41.36443148688046
5.27,3,3,1,5,3,3,1,1,5,ECE,0,Not Eligible,24.67055393586006
6.72,2,4,1,4,4,3,3,1,5,ECE,1,Tier 3,31.14285714285714
6.59,3,4,1,6,4,7,3,0,5,CSE,1,Tier 3,34.12244897959184
6.8,3,3,1,4,3,6,2,1,5,CSE,1,Tier 3,30.408163265306122
6.72,3,3,1,6,3,5,2,1,6,MECH,1,Tier 3,30.851311953352766
5.8,3,3,1,6,2,6,1,0,5,ECE,0,Not Eligible,26.90962099125364
7.38,2,3,1,7,4,6,3,1,3,ECE,1,Tier 3,35.650145772594755
8.21,2,4,1,5,8,5,4,0,7,ECE,1,Tier 2,41.7667638483965
7.81,2,4,1,2,5,6,3,1,7,ECE,1,Tier 2,36.25655976676385
8.02,2,6,1,6,3,5,3,1,5,CIVIL,1,Tier 2,36.478134110787174
5.94,2,1,1,4,3,4,1,0,5,MECH,0,Not Eligible,24.96793002915452
9.31,2,6,1,5,5,5,5,1,7,CSE,1,Tier 2,43.399416909620996
8.63,2,4,1,5,6,5,4,0,4,CIVIL,1,Tier 2,38.71137026239067
8.48,1,3,1,8,6,7,4,0,6,ECE,1,Tier 2,43.988338192419825
8.56,2,6,1,4,6,7,4,1,6,MECH,1,Tier 2,42.524781341107875
9.16,2,6,1,7,7,6,4,0,6,CIVIL,1,Tier 2,45.17784256559767
7.63,2,5,1,6,5,4,3,1,5,ECE,1,Tier 2,36.81632653061225
6.54,3,4,1,4,3,4,3,0,6,MECH,0,Not Eligible,28.78717201166181
7.84,2,6,1,6,6,4,4,1,5,MECH,1,Tier 2,39.66180758017492
8.25,2,5,2,8,7,6,3,1,7,ECE,1,Tier 2,46.647230320699705
8.23,3,4,1,5,8,7,4,1,7,MECH,1,Tier 3,43.113702623906704
7.56,2,4,1,5,5,8,4,0,7,CSE,1,Tier 2,40.0466472303207
5.85,3,4,1,5,4,3,2,0,7,ECE,0,Not Eligible,28.309037900874635
7.12,2,3,1,6,5,6,2,1,7,CSE,1,Tier 3,36.798833819241985
9.07,2,4,1,6,8,6,5,1,5,CSE,1,Tier 2,46.04081632653062
7.75,2,4,1,5,5,4,3,0,6,ECE,1,Tier 2,35.27696793002916
7.61,3,2,1,2,6,4,3,0,5,CSE,1,Tier 3,31.533527696793
6.79,2,3,1,4,4,5,2,0,9,CSE,1,Tier 3,32.72303206997085
7.11,2,2,1,3,5,4,2,1,6,AI&DS,1,Tier 3,31.825072886297374
8.91,3,5,2,7,8,6,5,1,8,ECE,1,Tier 3,49.25947521865889
8.0,1,5,1,5,4,5,2,1,6,ECE,1,Tier 2,37.17201166180758
8.41,2,4,1,5,6,5,3,1,3,ECE,1,Tier 2,38.034985422740526
7.37,2,5,1,5,6,5,3,1,5,CSE,1,Tier 3,37.965014577259474
7.88,2,3,1,4,6,3,3,1,5,MECH,1,Tier 3,34.775510204081634
6.72,2,4,1,7,6,5,2,0,5,ECE,1,Tier 3,35.66180758017492
8.12,2,5,1,7,7,6,3,0,6,ECE,1,Tier 2,42.0466472303207
7.29,2,2,1,7,5,5,1,1,6,CSE,1,Tier 3,35.055393586005835
7.33,2,6,1,6,7,6,3,0,2,CSE,1,Tier 3,39.061224489795926
7.94,3,4,1,5,6,7,3,0,5,CIVIL,1,Tier 3,37.65014577259475
9.19,1,4,1,8,4,7,4,0,6,CSE,1,Tier 2,43.772594752186585
5.82,2,1,1,3,3,6,2,0,6,CSE,0,Not Eligible,27.527696793002914
8.57,2,4,1,5,6,9,4,1,7,CSE,1,Tier 2,44.72886297376093
6.87,3,3,1,4,6,8,2,0,5,CIVIL,1,Tier 3,34.466472303207
7.34,2,4,1,6,5,4,2,1,6,MECH,1,Tier 3,35.14285714285714
5.4,3,2,1,3,4,3,3,0,3,CIVIL,0,Not Eligible,23.877551020408163
6.9,2,4,1,5,5,5,3,0,6,ISE,1,Tier 3,34.81049562682216
7.51,3,4,1,3,4,6,2,0,5,ISE,1,Tier 3,31.65014577259475
5.75,2,1,1,5,3,6,1,1,4,ECE,0,Not Eligible,27.696793002915456
7.47,2,4,2,3,4,6,3,0,7,ECE,1,Tier 3,36.68221574344023
9.12,2,3,1,5,7,5,5,0,7,CIVIL,1,Tier 2,42.33819241982507
6.09,2,3,1,6,3,4,1,1,4,CSE,0,Not Eligible,28.728862973760933
8.33,2,4,1,7,6,6,3,0,5,CSE,1,Tier 2,40.51895043731779
7.24,2,4,1,6,5,4,2,1,6,CSE,1,Tier 3,35.40524781341108
7.96,3,5,1,6,6,6,3,0,6,MECH,1,Tier 3,38.559766763848394
6.76,2,2,1,4,7,4,2,1,5,CSE,1,Tier 3,33.83673469387755
6.37,2,4,1,3,4,3,2,1,4,MECH,0,Not Eligible,28.344023323615158
6.37,2,3,1,4,2,4,2,1,4,CIVIL,0,Not Eligible,27.03206997084548
5.86,3,4,1,2,5,5,1,1,4,CSE,0,Not Eligible,28.034985422740522
6.48,3,3,1,5,5,5,2,0,5,CSE,0,Not Eligible,31.160349854227405
7.99,3,4,1,6,4,6,4,1,6,CSE,1,Tier 3,37.883381924198254
8.84,2,5,1,5,6,8,4,1,6,ECE,1,Tier 2,44.180758017492714
8.52,2,4,1,8,7,7,4,1,6,ECE,1,Tier 2,45.51603498542274
8.06,1,4,1,6,6,6,3,0,8,ECE,1,Tier 2,41.50437317784257
6.12,2,2,1,5,4,5,2,0,6,CIVIL,0,Not Eligible,29.947521865889215
6.86,3,3,1,4,5,5,3,1,7,CSE,1,Tier 3,33.7201166180758
6.93,3,4,1,5,4,5,1,1,6,MECH,1,Tier 3,31.364431486880466
6.73,3,2,1,6,2,3,3,0,5,ECE,0,Not Eligible,27.07871720116618
7.54,2,4,1,5,7,7,3,1,6,MECH,1,Tier 2,40.59475218658892
7.6,2,4,1,7,4,6,3,0,6,CSE,1,Tier 2,37.3469387755102
7.08,2,4,1,5,5,4,3,0,6,ECE,1,Tier 3,34.10495626822158
7.07,2,5,1,4,5,7,1,1,4,CSE,1,Tier 3,35.10787172011662
8.58,2,5,2,7,7,6,3,1,7,CSE,1,Tier 2,46.787172011661816
8.42,3,4,1,4,6,6,5,0,6,ECE,1,Tier 3,39.218658892128275
6.92,2,4,1,6,5,6,2,0,3,ECE,1,Tier 3,34.116618075801746
9.03,3,5,1,4,4,7,4,1,6,CSE,1,Tier 3,39.70262390670554
9.33,1,5,1,7,6,8,4,1,5,CIVIL,1,Tier 1,47.078717201166185
6.98,2,4,1,4,6,5,3,1,5,ISE,1,Tier 3,35.82507288629738
7.07,3,3,1,6,6,7,3,0,5,ECE,1,Tier 3,36.419825072886304
7.52,2,3,1,6,4,5,3,0,4,CSE,1,Tier 3,34.14577259475219
9.22,2,5,1,6,5,8,4,1,6,MECH,1,Tier 2,44.262390670553934
8.81,3,6,1,4,7,4,5,0,6,CSE,1,Tier 3,40.77551020408164
6.07,2,0,1,3,1,3,2,1,6,MECH,0,Not Eligible,22.862973760932945
7.19,3,4,1,4,4,6,4,0,5,ECE,1,Tier 3,33.42274052478134
7.65,2,4,1,3,7,5,3,0,6,CSE,1,Tier 2,37.142857142857146
7.51,2,2,1,7,7,5,4,1,5,CSE,1,Tier 2,39.95918367346939
6.51,3,3,1,5,5,5,2,1,5,ECE,1,Tier 3,31.795918367346935
8.72,1,5,1,4,7,5,4,1,4,MECH,1,Tier 2,41.93002915451895
8.03,2,5,1,8,4,5,4,0,6,CSE,1,Tier 2,39.41107871720117
8.62,3,2,1,5,6,7,3,1,7,CSE,1,Tier 3,39.860058309037896
8.72,3,6,1,6,6,6,4,0,5,CSE,1,Tier 3,41.3469387755102
8.27,2,4,1,4,5,8,4,1,6,MECH,1,Tier 2,40.5597667638484
7.32,3,4,0,2,5,5,2,1,5,ECE,0,Not Eligible,29.27696793002916
7.82,2,5,1,3,7,7,4,1,7,ISE,1,Tier 2,41.8134110787172
6.37,2,2,1,4,4,5,1,0,5,MECH,0,Not Eligible,28.344023323615158
8.02,2,5,1,7,5,5,4,0,6,MECH,1,Tier 2,39.393586005830905
6.45,3,3,1,5,5,3,3,1,5,CSE,0,Not Eligible,31.10787172011662
8.08,2,3,1,6,4,7,3,0,5,CSE,1,Tier 2,37.311953352769684
6.65,3,4,1,2,4,4,2,0,4,ECE,0,Not Eligible,27.08454810495627
6.16,2,2,1,6,3,4,2,1,5,CSE,0,Not Eligible,29.580174927113706
6.39,2,2,1,5,4,5,2,1,5,CIVIL,0,Not Eligible,30.85714285714286
5.05,3,2,1,4,3,4,1,0,5,MECH,0,Not Eligible,22.82798833819242
8.17,1,5,1,7,6,7,4,0,8,CSE,1,Tier 2,45.049562682215736
8.21,3,4,1,7,5,6,5,0,7,CIVIL,1,Tier 3,40.16326530612245
7.54,2,4,1,7,4,5,3,0,7,CSE,1,Tier 2,36.80466472303207
6.37,2,2,1,4,5,6,2,1,3,CSE,0,Not Eligible,31.696793002915452
5.96,3,2,1,3,3,5,1,1,7,CSE,0,Not Eligible,26.75218658892128
5.36,2,2,1,5,4,3,1,1,5,ECE,0,Not Eligible,26.577259475218657
6.39,2,5,1,3,3,3,2,1,6,MECH,0,Not Eligible,28.67055393586006
8.89,3,5,1,9,6,6,3,1,7,CSE,1,Tier 3,44.12244897959184
6.69,2,4,1,5,4,5,3,1,5,MECH,1,Tier 3,33.42274052478134
7.07,1,4,1,3,5,4,3,1,4,CSE,1,Tier 3,34.08746355685131
6.09,2,2,1,3,5,5,1,0,7,AI&DS,0,Not Eligible,29.60349854227405
6.62,2,3,1,3,4,5,3,1,4,CIVIL,1,Tier 3,30.82215743440233
7.56,2,4,1,5,6,3,2,0,4,MECH,1,Tier 3,33.34110787172012
7.82,1,5,1,5,6,4,3,0,5,ECE,1,Tier 2,37.87755102040817
6.71,2,4,0,3,4,2,2,1,5,CSE,0,Not Eligible,26.606413994169092
5.77,2,3,1,4,3,4,3,0,5,CSE,0,Not Eligible,28.02332361516035
7.18,2,5,1,3,6,7,3,1,5,ECE,1,Tier 3,37.63265306122449
6.67,3,2,1,6,4,3,1,0,7,ECE,0,Not Eligible,28.431486880466473
6.61,3,3,1,5,4,3,3,1,6,MECH,1,Tier 3,30.22157434402332
9.39,3,5,1,6,7,7,4,1,5,CSE,1,Tier 3,44.85131195335277
7.84,3,4,1,4,5,5,2,0,5,ECE,1,Tier 3,33.10204081632653
7.67,2,4,1,5,5,4,3,1,5,MECH,1,Tier 2,35.42857142857142
7.25,2,4,1,4,4,6,3,0,5,CSE,1,Tier 3,34.11078717201166
7.29,3,3,1,6,3,5,3,0,5,MECH,1,Tier 3,31.411078717201168
7.62,2,4,1,5,7,4,4,0,4,ECE,1,Tier 2,37.38192419825073
8.09,1,5,2,7,5,4,3,1,6,CSE,1,Tier 2,42.57725947521865
8.11,2,3,1,5,6,8,3,1,5,CSE,1,Tier 2,40.71720116618076
6.42,3,5,1,2,4,6,2,0,4,CSE,0,Not Eligible,29.306122448979586
7.5,2,4,1,7,6,5,2,1,6,CSE,1,Tier 2,38.629737609329446
7.24,2,2,1,4,7,5,3,1,6,ECE,1,Tier 3,36.57142857142857
8.78,1,5,1,4,7,6,4,1,6,ISE,1,Tier 2,44.075801749271136
7.89,3,4,1,5,6,6,3,0,8,CIVIL,1,Tier 3,38.0
7.59,2,4,1,6,4,5,3,0,8,CSE,1,Tier 2,36.600583090379004
6.15,2,4,1,4,3,4,2,1,5,CIVIL,0,Not Eligible,28.83381924198251
7.81,2,5,1,5,4,6,3,1,5,AI&DS,1,Tier 2,37.27696793002916
6.16,2,3,1,4,3,6,2,0,5,CSE,0,Not Eligible,29.580174927113706
7.02,3,4,1,7,3,6,3,1,4,ISE,1,Tier 3,33.85422740524782
6.29,2,3,1,5,5,6,3,0,4,AI&DS,0,Not Eligible,33.3061224489796
8.08,2,6,1,4,6,6,4,1,4,MECH,1,Tier 2,39.93586005830904
6.56,2,2,1,3,4,4,2,0,4,ECE,0,Not Eligible,27.655976676384842
7.18,3,4,1,5,6,3,3,1,4,MECH,1,Tier 3,33.25947521865889
8.92,3,5,2,6,6,7,4,0,7,ECE,1,Tier 3,44.903790087463555
6.55,3,4,1,5,4,5,2,0,4,AI&DS,1,Tier 3,30.262390670553934
7.52,3,3,1,5,3,5,3,0,6,CSE,1,Tier 3,31.959183673469386
7.26,2,2,1,4,6,5,2,0,6,CIVIL,1,Tier 3,33.54518950437318
5.34,2,2,1,3,2,5,1,1,6,CSE,0,Not Eligible,25.230320699708454
8.43,3,5,1,7,6,7,5,1,6,CSE,1,Tier 3,44.046647230320694
5.85,2,4,1,3,5,6,2,0,5,ISE,0,Not Eligible,31.078717201166178
7.43,3,3,1,4,7,4,2,1,6,CIVIL,1,Tier 3,34.42565597667638
7.68,2,5,1,6,5,5,3,0,7,ECE,1,Tier 2,37.77842565597667
7.88,2,6,1,7,6,7,3,1,7,AI&DS,1,Tier 2,43.52186588921283
8.07,2,4,1,5,5,6,3,1,7,CIVIL,1,Tier 2,38.75218658892129
6.74,1,2,0,4,6,4,3,1,3,ISE,1,Tier 3,31.323615160349856
5.21,3,2,1,2,3,3,2,0,4,ECE,0,Not Eligible,21.358600583090375
8.18,2,4,1,6,6,6,5,0,7,AI&DS,1,Tier 2,42.151603498542265
7.6,2,4,1,7,5,7,4,1,6,CIVIL,1,Tier 2,40.6997084548105
8.62,2,4,1,9,8,6,4,1,6,ISE,1,Tier 2,46.85714285714286
8.55,2,6,1,6,7,7,4,0,5,CSE,1,Tier 2,44.25655976676385
8.65,2,4,1,6,7,7,4,0,7,ECE,1,Tier 2,43.84839650145773
7.46,3,2,1,4,6,5,2,0,3,CIVIL,1,Tier 3,31.41690962099125
7.0,2,4,1,2,5,4,3,0,6,ECE,1,Tier 3,31.778425655976676
8.43,3,3,1,6,7,6,4,0,6,CIVIL,1,Tier 3,40.25655976676384
7.36,2,4,1,8,6,4,3,0,5,AI&DS,1,Tier 3,37.80174927113703
6.47,2,6,1,6,3,4,2,1,6,CIVIL,0,Not Eligible,32.454810495626816
8.7,3,5,1,7,5,8,5,1,6,CSE,1,Tier 3,44.22740524781341
8.84,1,4,2,6,7,6,4,1,6,CSE,1,Tier 1,47.533527696793
7.4,3,4,1,6,6,5,2,0,5,CSE,1,Tier 3,35.247813411078724
5.9,3,3,1,1,5,7,2,0,6,MECH,0,Not Eligible,28.9795918367347
7.17,2,4,1,6,3,4,3,0,6,CSE,1,Tier 3,32.95043731778426
8.48,2,5,1,5,6,5,4,0,4,CSE,1,Tier 2,39.46938775510204
8.95,1,4,1,5,7,8,5,1,5,CSE,1,Tier 1,46.85131195335276
6.55,2,4,1,4,5,6,3,1,4,CIVIL,1,Tier 3,34.052478134110785
5.84,3,3,1,4,5,4,1,1,5,CSE,0,Not Eligible,28.437317784256557
8.81,2,5,1,5,7,7,3,0,7,CSE,1,Tier 2,43.399416909620996
7.18,2,3,1,5,4,6,3,1,7,ECE,1,Tier 3,35.59183673469388
7.62,2,5,1,4,4,4,3,1,4,CSE,1,Tier 3,34.02915451895044
9.48,2,5,2,6,8,4,4,1,8,CSE,1,Tier 2,48.36151603498542
5.84,4,3,1,2,5,4,2,1,2,CSE,0,Not Eligible,25.376093294460638
7.94,3,3,1,5,6,7,3,0,6,ECE,1,Tier 3,37.65014577259475
5.89,2,2,1,3,2,4,3,0,5,CSE,0,Not Eligible,25.75510204081633
7.13,3,4,1,4,4,6,3,1,6,ISE,1,Tier 3,33.90087463556851
8.48,2,4,1,6,7,6,4,1,6,CSE,1,Tier 2,43.40524781341108
7.31,3,3,1,3,5,4,3,1,6,AI&DS,1,Tier 3,32.46647230320699
9.93,2,5,2,5,8,7,6,1,5,MECH,1,Tier 2,51.04373177842565
7.67,2,5,1,6,7,6,3,0,7,CIVIL,1,Tier 2,40.82215743440233
6.96,3,3,2,3,4,4,2,0,6,CSE,1,Tier 3,31.271137026239064
6.62,3,3,1,7,4,5,2,0,6,MECH,1,Tier 3,31.696793002915452
7.06,2,3,1,7,4,6,3,1,5,CIVIL,1,Tier 3,35.819241982507286
7.12,3,2,1,4,5,5,2,1,5,ECE,1,Tier 3,31.551020408163268
5.85,3,1,1,3,5,6,2,0,5,ECE,0,Not Eligible,28.017492711370263
7.12,2,4,1,5,3,6,2,0,7,CSE,1,Tier 3,33.44606413994169
7.4,2,3,1,3,5,4,3,0,4,ECE,1,Tier 3,31.74927113702624
8.18,2,5,2,3,7,5,4,1,4,CSE,1,Tier 2,41.860058309037896
7.97,2,5,1,5,4,6,3,0,6,AI&DS,1,Tier 2,37.11953352769679
8.13,2,5,1,5,6,7,3,1,5,MECH,1,Tier 2,40.606413994169095
5.18,3,4,1,4,2,3,2,0,5,CSE,0,Not Eligible,23.49271137026239
6.61,2,3,1,4,4,3,2,0,5,ECE,0,Not Eligible,28.61807580174927
7.98,3,5,1,7,3,6,3,0,7,MECH,1,Tier 3,36.262390670553934
7.45,2,3,1,3,7,5,3,0,5,CSE,1,Tier 3,35.772594752186585
5.12,2,4,1,2,3,2,1,0,3,MECH,0,Not Eligible,21.201166180758015
8.48,2,6,1,6,5,6,3,0,5,CSE,1,Tier 2,40.052478134110785
8.36,1,4,1,4,6,7,4,0,6,ECE,1,Tier 2,41.44606413994169
7.64,2,4,1,4,4,5,3,0,4,MECH,1,Tier 3,33.04373177842565
5.83,2,4,1,4,3,5,2,0,5,ECE,0,Not Eligible,28.4198250728863
8.33,2,4,1,4,8,7,4,0,6,ECE,1,Tier 2,42.5597667638484
7.74,2,3,1,5,7,7,4,0,5,CIVIL,1,Tier 2,39.924198250728864
8.39,2,5,1,5,6,5,4,0,6,CSE,1,Tier 2,40.1865889212828
8.28,2,4,1,4,7,5,4,1,4,MECH,1,Tier 2,39.41107871720117
8.47,2,5,1,3,7,5,4,1,5,CIVIL,1,Tier 2,40.03498542274052
7.55,3,3,1,5,4,6,3,0,4,CSE,1,Tier 3,33.177842565597665
6.28,2,1,0,3,3,5,1,1,6,CSE,0,Not Eligible,25.125364431486886
8.01,2,4,1,5,7,5,3,1,9,CIVIL,1,Tier 2,40.9795918367347
7.85,2,5,1,5,4,8,3,1,5,ECE,1,Tier 2,38.80466472303207
8.25,2,4,1,5,8,5,4,0,6,CIVIL,1,Tier 2,41.2536443148688
6.41,2,4,1,4,4,6,2,0,4,CSE,0,Not Eligible,31.329446064139944
6.52,2,2,1,5,6,7,2,0,5,CIVIL,1,Tier 3,34.291545189504376
8.89,3,4,1,5,6,7,4,0,5,CSE,1,Tier 3,40.62390670553936
8.27,2,4,1,7,7,5,3,1,6,CIVIL,1,Tier 2,41.5801749271137
8.99,2,5,1,3,8,6,5,0,7,CIVIL,1,Tier 2,43.8600583090379
8.31,3,5,1,5,8,6,3,0,4,ECE,1,Tier 3,40.0466472303207
7.78,2,3,2,7,5,7,3,0,6,MECH,1,Tier 2,41.014577259475224
7.96,3,5,1,6,5,5,4,1,4,CSE,1,Tier 3,37.83090379008746
8.88,1,6,1,5,7,4,4,1,6,CSE,1,Tier 2,43.95918367346939
7.73,2,4,1,4,4,6,2,0,5,ECE,1,Tier 3,33.78425655976676
7.89,1,5,1,4,6,6,4,0,5,MECH,1,Tier 2,39.749271137026234
6.35,2,2,1,5,3,7,2,1,5,AI&DS,0,Not Eligible,31.807580174927114
7.42,2,5,1,4,6,4,3,1,5,CIVIL,1,Tier 3,36.01166180758017
8.16,2,5,1,6,5,6,3,1,6,ECE,1,Tier 2,39.930029154518955
